chart_type,file,source_path,problem_codes,model_axis_diff_codes,x_axis_type,x_gt_axis_type,y_axis_type,y_gt_axis_type,x_ticks,y_ticks,x_ticks_encrypted,y_ticks_encrypted,expected_x_ticks_encrypted,expected_y_ticks_encrypted,grid_path,encrypted_grid_path,ticks_json_path,error
scatter,scatter_074.png,f:\program\test-demo\backend\charts\scatter\scatter_074.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_074_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_074_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_074_ticks.json,
scatter,scatter_075.png,f:\program\test-demo\backend\charts\scatter\scatter_075.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_075_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_075_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_075_ticks.json,
scatter,scatter_076.png,f:\program\test-demo\backend\charts\scatter\scatter_076.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_076_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_076_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_076_ticks.json,
scatter,scatter_077.png,f:\program\test-demo\backend\charts\scatter\scatter_077.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_077_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_077_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_077_ticks.json,
scatter,scatter_078.png,f:\program\test-demo\backend\charts\scatter\scatter_078.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_078_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_078_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_078_ticks.json,
scatter,scatter_079.png,f:\program\test-demo\backend\charts\scatter\scatter_079.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_079_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_079_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_079_ticks.json,
scatter,scatter_080.png,f:\program\test-demo\backend\charts\scatter\scatter_080.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_080_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_080_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_080_ticks.json,
scatter,scatter_081.png,f:\program\test-demo\backend\charts\scatter\scatter_081.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_081_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_081_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_081_ticks.json,
scatter,scatter_082.png,f:\program\test-demo\backend\charts\scatter\scatter_082.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_082_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_082_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_082_ticks.json,
scatter,scatter_083.png,f:\program\test-demo\backend\charts\scatter\scatter_083.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_083_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_083_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_083_ticks.json,
scatter,scatter_084.png,f:\program\test-demo\backend\charts\scatter\scatter_084.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_084_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_084_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_084_ticks.json,
scatter,scatter_085.png,f:\program\test-demo\backend\charts\scatter\scatter_085.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_085_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_085_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_085_ticks.json,
scatter,scatter_086.png,f:\program\test-demo\backend\charts\scatter\scatter_086.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_086_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_086_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_086_ticks.json,
scatter,scatter_087.png,f:\program\test-demo\backend\charts\scatter\scatter_087.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_087_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_087_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_087_ticks.json,
scatter,scatter_088.png,f:\program\test-demo\backend\charts\scatter\scatter_088.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_088_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_088_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_088_ticks.json,
scatter,scatter_089.png,f:\program\test-demo\backend\charts\scatter\scatter_089.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_089_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_089_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_089_ticks.json,
scatter,scatter_090.png,f:\program\test-demo\backend\charts\scatter\scatter_090.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_090_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_090_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_090_ticks.json,
scatter,scatter_091.png,f:\program\test-demo\backend\charts\scatter\scatter_091.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_091_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_091_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_091_ticks.json,
scatter,scatter_092.png,f:\program\test-demo\backend\charts\scatter\scatter_092.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_092_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_092_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_092_ticks.json,
scatter,scatter_093.png,f:\program\test-demo\backend\charts\scatter\scatter_093.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_093_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_093_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_093_ticks.json,
scatter,scatter_094.png,f:\program\test-demo\backend\charts\scatter\scatter_094.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_094_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_094_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_094_ticks.json,
scatter,scatter_095.png,f:\program\test-demo\backend\charts\scatter\scatter_095.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_095_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_095_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_095_ticks.json,
scatter,scatter_096.png,f:\program\test-demo\backend\charts\scatter\scatter_096.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_096_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_096_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_096_ticks.json,
scatter,scatter_097.png,f:\program\test-demo\backend\charts\scatter\scatter_097.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_097_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_097_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_097_ticks.json,
scatter,scatter_098.png,f:\program\test-demo\backend\charts\scatter\scatter_098.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_098_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_098_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_098_ticks.json,
scatter,scatter_099.png,f:\program\test-demo\backend\charts\scatter\scatter_099.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_099_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_099_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\scatter\scatter_099_ticks.json,
bubble,bubble_000.png,f:\program\test-demo\backend\charts\bubble\bubble_000.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_000_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_000_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_000_ticks.json,
bubble,bubble_001.png,f:\program\test-demo\backend\charts\bubble\bubble_001.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_001_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_001_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_001_ticks.json,
bubble,bubble_002.png,f:\program\test-demo\backend\charts\bubble\bubble_002.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_002_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_002_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_002_ticks.json,
bubble,bubble_003.png,f:\program\test-demo\backend\charts\bubble\bubble_003.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_003_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_003_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_003_ticks.json,
bubble,bubble_004.png,f:\program\test-demo\backend\charts\bubble\bubble_004.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_004_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_004_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_004_ticks.json,
bubble,bubble_005.png,f:\program\test-demo\backend\charts\bubble\bubble_005.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_005_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_005_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_005_ticks.json,
bubble,bubble_006.png,f:\program\test-demo\backend\charts\bubble\bubble_006.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_006_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_006_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_006_ticks.json,
bubble,bubble_007.png,f:\program\test-demo\backend\charts\bubble\bubble_007.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_007_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_007_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_007_ticks.json,
bubble,bubble_008.png,f:\program\test-demo\backend\charts\bubble\bubble_008.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_008_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_008_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_008_ticks.json,
bubble,bubble_009.png,f:\program\test-demo\backend\charts\bubble\bubble_009.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_009_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_009_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_009_ticks.json,
bubble,bubble_010.png,f:\program\test-demo\backend\charts\bubble\bubble_010.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_010_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_010_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_010_ticks.json,
bubble,bubble_011.png,f:\program\test-demo\backend\charts\bubble\bubble_011.png,,,numeric,numeric,numeric,numeric,5,5,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_011_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_011_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\bubble\bubble_011_ticks.json,
